|550041292|0078742042671|770|2803121225|735946305352|.75
|005661986|0078742042671|128|2803121225|735946300975|1.45
|005662089|0078742042671|128|2803121225|735946301019|1.45
|005674487|0078742042671|192|2803121225|735946300746|1.45

0078742051857|2803121225|193122|550067383|0078742051857|40|2803121225|735946003951|6.8
|005662504|0078742051857|40|2803121225|735946330033|6.8
|005662556|0078742051857|40|2803121225|735946011581|6.8
|005662564|0078742051857|20|2803121225|735946011628|6.8
|550067384|0078742051857|60|2803121225|735946003968|6.8
|005638870|0078742051857|24|2803121225|735946002145|6.8
|005662760|0078742051857|12|2803121225|735946040451|10.05
|005660672|0078742051857|24|2803121225|735946003128|10.05
|550041292|0078742051857|770|2803121225|735946305352|.75
|005639169|0078742051857|220|2803121225|735946003104|.8
|005638941|0078742051857|64|2803121225|735946002329|1.25
|005638927|0078742051857|64|2803121225|735946002343|1.25
|005639025|0078742051857|64|2803121225|735946002893|1.25
|005638906|0078742051857|128|2803121225|735946002374|1.25

0078742007694|2803121225|193123|005638870|0078742007694|24|2803121225|735946002145|6.8
|005662820|0078742007694|12|2803121225|735946040468|10.05
|005662760|0078742007694|12|2803121225|735946040451|10.05
|005674504|0078742007694|84|2803121225|735946121655|3.25
|005606519|0078742007694|84|2803121225|735946121617|3
|005638878|0078742007694|42|2803121225|735946002176|3.25
|550376900|0078742007694|42|2803121225|735946003258|3
|005669162|0078742007694|220|2803121225|735946350451|1.1
|005669186|0078742007694|220|2803121225|735946350536|1.1
|005669171|0078742007694|220|2803121225|735946350499|1.1
|005669201|0078742007694|110|2803121225|735946350543|1.1

0078742026831|2803121225|193124|005662760|0078742026831|12|2803121225|735946040451|10.05
|005660672|0078742026831|24|2803121225|735946003128|10.05
|005651349|0078742026831|24|2803121225|735946031749|10.05
|005675404|0078742026831|288|2803121225|735946300029|1.08
|005675412|0078742026831|288|2803121225|735946300036|1.08
|550041296|0078742026831|360|2803121225|735946300005|1.08
|005675479|0078742026831|360|2803121225|735946300111|1.08
|005661929|0078742026831|192|2803121225|735946300944|1.45
|005674487|0078742026831|256|2803121225|735946300746|1.45

0078742047225|2803121225|193125|005662504|0078742047225|100|2803121225|735946330033|6.8
|005662820|0078742047225|12|2803121225|735946040468|10.05
|005662760|0078742047225|24|2803121225|735946040451|10.05
|005660672|0078742047225|24|2803121225|735946003128|10.05
|005687710|0078742047225|42|2803121225|735946032234|3
|550376900|0078742047225|84|2803121225|735946003258|3
|005661978|0078742047225|60|2803121225|735946100292|5.75
|005675404|0078742047225|216|2803121225|735946300029|1.08
|005675412|0078742047225|360|2803121225|735946300036|1.08
|005675421|0078742047225|216|2803121225|735946300050|1.08
|005675479|0078742047225|288|2803121225|735946300111|1.08
|005675486|0078742047225|216|2803121225|735946300128|1.08

0078742008639|2803121225|193126|550067383|0078742008639|40|2803121225|735946003951|6.8
|005687206|0078742008639|40|2803121225|735946011574|6.8
|005639065|0078742008639|16|2803121225|735946003074|6.5
|550067889|0078742008639|12|2803121225|735946004446|10.05
|005639146|0078742008639|16|2803121225|735946002961|6.5
|005639041|0078742008639|16|2803121225|735946002954|6.5

0078742016382|2803121225|193127|550067383|0078742016382|40|2803121225|735946003951|6.8
|005662504|0078742016382|100|2803121225|735946330033|6.8
|005662556|0078742016382|60|2803121225|735946011581|6.8
|550067384|0078742016382|60|2803121225|735946003968|6.8
|005662820|0078742016382|12|2803121225|735946040468|10.05
|005662760|0078742016382|24|2803121225|735946040451|10.05
|550067889|0078742016382|24|2803121225|735946004446|10.05
|005660672|0078742016382|24|2803121225|735946003128|10.05
|005661929|0078742016382|192|2803121225|735946300944|1.45
|005674487|0078742016382|256|2803121225|735946300746|1.45

0078742016504|2803121225|193128|005687206|0078742016504|40|2803121225|735946011574|6.8
|005662504|0078742016504|60|2803121225|735946330033|6.8
|005662556|0078742016504|40|2803121225|735946011581|6.8
|005662542|0078742016504|20|2803121225|735946011567|6.8
|005660672|0078742016504|12|2803121225|735946003128|10.05
|005651349|0078742016504|12|2803121225|735946031749|10.05

0078742012131|2803121225|193129|005687206|0078742012131|40|2803121225|735946011574|6.8
|005662504|0078742012131|40|2803121225|735946330033|6.8
|005662556|0078742012131|40|2803121225|735946011581|6.8
|005662820|0078742012131|12|2803121225|735946040468|10.05
|005662760|0078742012131|12|2803121225|735946040451|10.05
|005660672|0078742012131|24|2803121225|735946003128|10.05
|005690807|0078742012131|84|2803121225|735946003784|3
|005674376|0078742012131|84|2803121225|735946121761|3.25
|005674504|0078742012131|84|2803121225|735946121655|3.25
|550377161|0078742012131|42|2803121225|735946004828|3.25
|550376900|0078742012131|42|2803121225|735946003258|3
|005661978|0078742012131|30|2803121225|735946100292|5.75
|005662007|0078742012131|30|2803121225|735946100308|5.75

0078742007762|2803121225|193130|005662504|0078742007762|40|2803121225|735946330033|6.8
|005662556|0078742007762|40|2803121225|735946011581|6.8
|005662564|0078742007762|20|2803121225|735946011628|6.8
|005692234|0078742007762|42|2803121225|735946032111|3
|005690807|0078742007762|84|2803121225|735946003784|3
|005674376|0078742007762|42|2803121225|735946121761|3.25
|005674504|0078742007762|84|2803121225|735946121655|3.25
|005692167|0078742007762|84|2803121225|735946032104|3
|005662395|0078742007762|84|2803121225|735946122065|3.25

0078742025872|2803121225|193131|005662504|0078742025872|60|2803121225|735946330033|6.8
|005662564|0078742025872|40|2803121225|735946011628|6.8
|005692181|0078742025872|42|2803121225|735946032043|3
|005674504|0078742025872|84|2803121225|735946121655|3.25
|005662242|0078742025872|42|2803121225|735946122041|3.25
|005606519|0078742025872|84|2803121225|735946121617|3
|550376900|0078742025872|42|2803121225|735946003258|3
|005661978|0078742025872|30|2803121225|735946100292|5.75
|005662007|0078742025872|60|2803121225|735946100308|5.75

0078742061092|2803121225|193132|005662504|0078742061092|40|2803121225|735946330033|6.8
|005662556|0078742061092|60|2803121225|735946011581|6.8
|005662564|0078742061092|20|2803121225|735946011628|6.8
|005639112|0078742061092|16|2803121225|735946003012|6.5
|005639065|0078742061092|16|2803121225|735946003074|6.5
|005662820|0078742061092|12|2803121225|735946040468|10.05
|005662760|0078742061092|12|2803121225|735946040451|10.05
|550067889|0078742061092|12|2803121225|735946004446|10.05
|005660672|0078742061092|12|2803121225|735946003128|10.05
|005639032|0078742061092|16|2803121225|735946002947|6.5

0078742041247|2803121225|193133|005662820|0078742041247|12|2803121225|735946040468|10.05
|005662760|0078742041247|24|2803121225|735946040451|10.05
|005660672|0078742041247|24|2803121225|735946003128|10.05
|005638941|0078742041247|64|2803121225|735946002329|1.25
|005638934|0078742041247|64|2803121225|735946002336|1.25
|005638927|0078742041247|64|2803121225|735946002343|1.25
|005639025|0078742041247|128|2803121225|735946002893|1.25
|005638906|0078742041247|128|2803121225|735946002374|1.25

0078742016870|2803121225|193134|005638870|0078742016870|24|2803121225|735946002145|6.8
|005639112|0078742016870|16|2803121225|735946003012|6.5
|005639065|0078742016870|16|2803121225|735946003074|6.5
|005662820|0078742016870|12|2803121225|735946040468|10.05
|005660672|0078742016870|24|2803121225|735946003128|10.05
|005639146|0078742016870|16|2803121225|735946002961|6.5

0078742049717|2803121225|193135|005692234|0078742049717|42|2803121225|735946032111|3
|005690807|0078742049717|84|2803121225|735946003784|3
|005674504|0078742049717|126|2803121225|735946121655|3.25
|005606526|0078742049717|84|2803121225|735946121624|3
|005692167|0078742049717|84|2803121225|735946032104|3
|005661929|0078742049717|192|2803121225|735946300944|1.45
|005674487|0078742049717|256|2803121225|735946300746|1.45

0078742027470|2803121225|193136|005606446|0078742027470|42|2803121225|735946121518|3
|005606519|0078742027470|84|2803121225|735946121617|3
|005606526|0078742027470|42|2803121225|735946121624|3
|550376900|0078742027470|42|2803121225|735946003258|3
|005661929|0078742027470|64|2803121225|735946300944|1.45
|005661986|0078742027470|128|2803121225|735946300975|1.45
|005662089|0078742027470|64|2803121225|735946301019|1.45
|005674487|0078742027470|192|2803121225|735946300746|1.45

0078742026220|2803121225|193137|005638870|0078742026220|12|2803121225|735946002145|6.8
|005639112|0078742026220|16|2803121225|735946003012|6.5
|005639088|0078742026220|16|2803121225|735946003043|6.5
|005661986|0078742026220|192|2803121225|735946300975|1.45
|005674487|0078742026220|256|2803121225|735946300746|1.45

