379620100721|20100721|20100722|T00000067|097488215|008914307413|2|EA|.7
447020100721|20100721|20100722|T00000067|097488215|008914307413|3|EA|.7
723520100721|20100721|20100722|T00000067|097488215|008914307413|1|EA|.7
771320100721|20100721|20100722|T00000067|097488215|008914307413|4|EA|.7
725720100721|20100721|20100722|T00000067|097488215|008914308250|2|EA|.7
771320100721|20100721|20100722|T00000067|097488215|008914308250|3|EA|.7
319620100721|20100721|20100722|T00000067|097488217|008914380256|1|EA|1.45
305020100721|20100721|20100722|T00000067|097488218|008914303248|1|EA|.7
486020100721|20100721|20100722|T00000067|097488218|008914303248|1|EA|.7
771320100721|20100721|20100722|T00000067|097488218|008914320023|2|EA|.7
341420100721|20100721|20100722|T00000067|097488218|008914394154|1|EA|.7
447020100721|20100721|20100722|T00000067|097488218|008914394154|1|EA|.7
371020100721|20100721|20100722|T00000067|097900011|008914600002|1|EA|2.5
373720100721|20100721|20100722|T00000067|097900011|008914600002|2|EA|2.5
322920100721|20100721|20100722|T00000067|097900511|008914011020|1|EA|7.6
351720100721|20100721|20100722|T00000067|097900511|008914011020|1|EA|7.6
352320100721|20100721|20100722|T00000067|097900511|008914011020|1|EA|7.6
370920100721|20100721|20100722|T00000067|097900511|008914011020|1|EA|7.6
486020100721|20100721|20100722|T00000067|097900511|008914011020|2|EA|7.6
725720100721|20100721|20100722|T00000067|097900511|008914011020|1|EA|7.6
771320100721|20100721|20100722|T00000067|097900511|008914011020|2|EA|7.6
912520100721|20100721|20100722|T00000067|097900511|008914011020|5|EA|7.6
302820100721|20100721|20100722|T00000067|097900911|008914702003|4|EA|1.15
313120100721|20100721|20100722|T00000067|097900911|008914702003|3|EA|1.15
318720100721|20100721|20100722|T00000067|097900911|008914702003|15|EA|1.15
319620100721|20100721|20100722|T00000067|097900911|008914702003|4|EA|1.15
352320100721|20100721|20100722|T00000067|097900911|008914702003|2|EA|1.15
373720100721|20100721|20100722|T00000067|097900911|008914702003|20|EA|1.15
767320100721|20100721|20100722|T00000067|097900911|008914702003|4|EA|1.15
352320100721|20100721|20100722|T00000067|097901011|008914702607|4|EA|1.63
373720100721|20100721|20100722|T00000067|097901011|008914702607|4|EA|1.63
771320100721|20100721|20100722|T00000067|097901011|008914702607|2|EA|1.63
305020100721|20100721|20100722|T00000067|097901011|008914702614|4|EA|1.63
373720100721|20100721|20100722|T00000067|097901011|008914702614|5|EA|1.63
305020100721|20100721|20100722|T00000067|097901011|008914702621|1|EA|1.63
352320100721|20100721|20100722|T00000067|097901011|008914702621|5|EA|1.63
352420100721|20100721|20100722|T00000067|097901011|008914702621|3|EA|1.63
771320100721|20100721|20100722|T00000067|097901011|008914702621|9|EA|1.63
373720100721|20100721|20100722|T00000067|097901211|008914707121|2|EA|1.5
373720100721|20100721|20100722|T00000067|097901211|008914707169|4|EA|1.5
447020100721|20100721|20100722|T00000067|097901211|008914707169|3|EA|1.5
486020100721|20100721|20100722|T00000067|097901211|008914707169|8|EA|1.5
373720100721|20100721|20100722|T00000067|097901211|008914707176|1|EA|1.5
486020100721|20100721|20100722|T00000067|097901211|008914707176|8|EA|1.5
327720100721|20100721|20100722|T00000067|097901211|008914707183|2|EA|1.5
771320100721|20100721|20100722|T00000067|097901211|008914707183|6|EA|1.5
447020100721|20100721|20100722|T00000067|097901211|008914707190|3|EA|1.5
373720100721|20100721|20100722|T00000067|097901411|008914782043|2|EA|4.5
305020100721|20100721|20100722|T00000067|097901411|008914782050|3|EA|4.5
320220100721|20100721|20100722|T00000067|097901411|008914782050|1|EA|4.5
352420100721|20100721|20100722|T00000067|097901411|008914782050|1|EA|4.5
373720100721|20100721|20100722|T00000067|097901411|008914782050|4|EA|4.5
434420100721|20100721|20100722|T00000067|097901411|008914782050|2|EA|4.5
486020100721|20100721|20100722|T00000067|097901411|008914782067|3|EA|4.5
305020100721|20100721|20100722|T00000067|097901411|008914782098|2|EA|4.5
307120100721|20100721|20100722|T00000067|097901411|008914782098|1|EA|4.5
352420100721|20100721|20100722|T00000067|097901411|008914782098|2|EA|4.5
447020100721|20100721|20100722|T00000067|097901411|008914782098|1|EA|4.5
305020100721|20100721|20100722|T00000067|097901411|008914782159|2|EA|4.5
320220100721|20100721|20100722|T00000067|097901411|008914782166|2|EA|4.5
307120100721|20100721|20100722|T00000067|097901411|008914782173|2|EA|4.5
320220100721|20100721|20100722|T00000067|097901411|008914782173|4|EA|4.5
373720100721|20100721|20100722|T00000067|097901411|008914782173|1|EA|4.5
