Document #,Store#,PO#,PO Date,Address1,City,State,Zip,Vendor #,Ship Date,Qty Sold,Unit of Measurement,Unit Price,UPC,Description,Document Total
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100416,1,EA,8.15,726404011021,1 Gallon Shrub,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100415,1,EA,8.15,726404011380,1 Gallon Shrub,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100415,1,EA,8.15,726404011519,1 Gallon Shrub,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100414,10,EA,8.15,726404011649,1 Gallon Shrub,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100413,1,EA,17,726404030077,3 Gallon Shrub,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100417,1,EA,38,726404051294,Ornamental Trees,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100414,69,EA,1.1,726404290006,1204 Annual /12ct tray,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100414,6,EA,1.1,726404290013,1204 Vegetable /12ct tray,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100414,19,EA,1.1,726404290105,1204 Peppers /12ct tray,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100414,27,EA,1.1,726404290204,1204 Tomatoes /12ct tray,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100415,1,EA,7.5,726404300156,Mini Flat,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100415,10,EA,1.25,726404381001,3 1/2" Peppers /12ct tray,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100415,8,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100415,3,EA,5.5,726404383029,306 Strawberry /3ct tray,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100414,8,EA,9.75,726404750005,10" Green Basket,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100414,6,EA,7,726404790001,10" Basket White,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100417,4,EA,7,726404873001,10" Bowl,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100415,15,EA,8,726404922044,Gallon Per--Lilies/Grasses,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100417,11,EA,3.25,726404926004,Quart Perennial /10ct tray,731.45
107652,00031,POTest_107652_00031,20100503,7300 E RIVERSIDE BOULEVARD,LOVES PARK,IL,61111-5628,10301,20100416,5,EA,13.2,726404987128,1204 Annual /12ct tray,731.45
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,6.5,726404010017,Small Fruits--Berries etc.,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,4,EA,6.75,726404010079,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,2,EA,6.75,726404010109,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,1,EA,6.75,726404010123,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,3,EA,6.75,726404010321,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,2,EA,6.75,726404010345,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,1,EA,6.75,726404010406,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,3,EA,6.75,726404010413,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,6,EA,8.15,726404010499,1 Gallon Vine,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,6.5,726404010536,Small Fruits--Berries etc.,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,3,EA,9.5,726404010666,Small Fruits--Berries etc.,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,1,EA,9.5,726404010673,Small Fruits--Berries etc.,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,6.5,726404010819,Small Fruits--Berries etc.,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,7,EA,6,726404010833,1 Gallon Rhubarb/6ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100412,2,EA,8.15,726404011038,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100412,1,EA,8.15,726404011120,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,2,EA,8.15,726404011205,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,8.15,726404011335,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,3,EA,8.15,726404011380,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,8.15,726404011410,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,9,EA,8.15,726404011649,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,6.75,726404011816,1 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,7.5,726404012455,1 Gallon Rose,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,2,EA,7.25,726404012950,1 Gallon Evergreen,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,6.5,726404013001,Small Fruits--Berries etc.,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,2,EA,10.5,726404015012,1.5 Gallon Hydrangea (8"),5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,3,EA,10.5,726404015036,1.5 Gallon Hydrangea (8"),5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,3,EA,13.75,726404020009,2 Gallon Peony,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,13.75,726404020023,2 Gallon Peony,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,17,EA,7,726404020252,2 Gallon Tree,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,19,EA,7,726404020269,2 Gallon Tree,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,5,EA,10,726404030022,3 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,10,726404030053,3 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,1,EA,17,726404030084,3 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,2,EA,17,726404030220,3 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,2,EA,10,726404030299,3 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,2,EA,17,726404030312,3 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,5,EA,17,726404030435,3 Gallon Evergreen,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,58,EA,17,726404030633,3 Gallon Evergreen,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,1,EA,22,726404030800,3 Gallon Shrub,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100412,16,EA,17,726404030893,3 Gallon Evergreen,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,25.75,726404050266,5 Gallon Fruit Tree,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,1,EA,25.75,726404050389,5 Gallon Fruit Tree,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,25.75,726404050396,5 Gallon Fruit Tree,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100413,1,EA,25.75,726404050495,5 Gallon Fruit Tree,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,1,EA,38,726404050843,5 Gallon Tree,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,344,EA,1.1,726404290006,1204 Annual /12ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,45,EA,1.1,726404290013,1204 Vegetable /12ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,36,EA,1.1,726404290105,1204 Peppers /12ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,72,EA,1.1,726404290204,1204 Tomatoes /12ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,58,EA,7.5,726404300156,Mini Flat,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,2,EA,6,726404300613,Gallon - Hosta /6ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,24,EA,1.6,726404350427,3 1/2" Specialties /12ct,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,60,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,16,EA,5.5,726404383029,306 Strawberry /3ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,20,EA,9.75,726404750005,10" Green Basket,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,156,EA,7,726404790001,10" Basket White,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,16,EA,7,726404873001,10" Bowl,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,5,EA,7.5,726404881006,8" Specialty Annuals,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100417,4,EA,7.2,726404921047,306 Ground Cover /3ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100414,49,EA,8,726404922044,Gallon Per--Lilies/Grasses,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100415,27,EA,3.25,726404926004,Quart Perennial /10ct tray,5788.75
108031,00032,POTest_108031_00032,20100503,219 BRANDILYNN BOULEVARD,CEDAR FALLS,IA,50613,10301,20100416,13,EA,13.2,726404987128,1204 Annual /12ct tray,5788.75
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100415,1,EA,20,725209119109,13" Patio Pot Combos,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100417,6,EA,6.75,726404010123,1 Gallon Shrub,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100415,1,EA,6.75,726404010215,1 Gallon Shrub,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100416,2,EA,6.75,726404010413,1 Gallon Shrub,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100417,2,EA,6.5,726404010789,Small Fruits--Berries etc.,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100415,2,EA,25.75,726404050082,5 Gallon Fruit Tree,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,328,EA,1.1,726404290006,1204 Annual /12ct tray,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,70,EA,1.1,726404290013,1204 Vegetable /12ct tray,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,28,EA,1.1,726404290105,1204 Peppers /12ct tray,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,50,EA,1.1,726404290204,1204 Tomatoes /12ct tray,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,43,EA,1.25,726404381001,3 1/2" Peppers /12ct tray,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,39,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,12,EA,5.5,726404383029,306 Strawberry /3ct tray,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,6,EA,9.75,726404750005,10" Green Basket,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,4,EA,7,726404790001,10" Basket White,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100414,10,EA,8,726404922044,Gallon Per--Lilies/Grasses,1072.1
107654,00033,POTest_107654_00033,20100503,400 ROUTE 30,MONTGOMERY,IL,60538,10301,20100415,21,EA,3.25,726404926004,Quart Perennial /10ct tray,1072.1
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,4,EA,6.75,726404010109,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,2,EA,6.75,726404010345,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,1,EA,8.15,726404010499,1 Gallon Vine,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,5,EA,6.5,726404010529,Small Fruits--Berries etc.,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,3,EA,9.5,726404010680,Small Fruits--Berries etc.,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,4,EA,6.5,726404010789,Small Fruits--Berries etc.,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,8,EA,6.5,726404010796,Small Fruits--Berries etc.,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,2,EA,6.5,726404010819,Small Fruits--Berries etc.,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,1,EA,8.15,726404011045,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,2,EA,8.15,726404011120,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,3,EA,8.15,726404011380,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,1,EA,8.15,726404011397,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100414,13,EA,8.15,726404011649,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,1,EA,6.75,726404011816,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,2,EA,6.75,726404011861,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,2,EA,6.75,726404013032,1 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,10,EA,10.5,726404015012,1.5 Gallon Hydrangea (8"),1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,1,EA,10.5,726404015036,1.5 Gallon Hydrangea (8"),1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,2,EA,10,726404030299,3 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,1,EA,17,726404030770,3 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,1,EA,17,726404030787,3 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100413,2,EA,17,726404030794,3 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,1,EA,25.75,726404050372,5 Gallon Fruit Tree,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,1,EA,25.75,726404050389,5 Gallon Fruit Tree,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,1,EA,25.75,726404050709,5 Gallon Fruit Tree,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,1,EA,25.75,726404050747,5 Gallon Fruit Tree,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,1,EA,20.5,726404050983,5 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,3,EA,20.5,726404051027,5 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,2,EA,20.5,726404051034,5 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,1,EA,25.75,726404051751,5 Gallon Fruit Tree,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100414,2,EA,27.5,726404051966,5 Gallon Shrub,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,1,EA,36,726404090361,7 & 10 Gallon Evergreen,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,112,EA,1.1,726404290006,1204 Annual /12ct tray,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100414,43,EA,1.1,726404290013,1204 Vegetable /12ct tray,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,19,EA,1.1,726404290105,1204 Peppers /12ct tray,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,26,EA,1.1,726404290204,1204 Tomatoes /12ct tray,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,3,EA,7.5,726404300156,Mini Flat,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,12,EA,1.25,726404381001,3 1/2" Peppers /12ct tray,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,32,EA,1.25,726404382008,3 1/2" Tomatoes /12ct tray,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,17,EA,5.5,726404383029,306 Strawberry /3ct tray,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,2,EA,9.75,726404750005,10" Green Basket,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100416,1,EA,7,726404790001,10" Basket White,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100417,1,EA,7,726404873001,10" Bowl,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100414,11,EA,8,726404922044,Gallon Per--Lilies/Grasses,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,21,EA,3.25,726404926004,Quart Perennial /10ct tray,1577.2
107655,00034,POTest_107655_00034,20100503,3300 NORTH HIGHWAY 61,MUSCATINE,IA,52761-5814,10301,20100415,4,EA,13.2,726404987128,1204 Annual /12ct tray,1577.2
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,1,EA,6.75,726404010109,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,3,EA,6.75,726404010215,1 Gallon Shrub,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100414,8,EA,9.5,726404010680,Small Fruits--Berries etc.,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,1,EA,6.5,726404010802,Small Fruits--Berries etc.,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100416,1,EA,6.5,726404010819,Small Fruits--Berries etc.,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,3,EA,7.25,726404010925,1 Gallon Evergreen,830.3
108000,00035,POTest_108000_00035,20100503,600 HOMETOWN CIRCLE,VERONA,WI,53593,10301,20100417,1,EA,7.25,726404010987,1 Gallon Evergreen,830.3
